Warning                                            Type                                          Event                                                                      Group            Date       Hours      Minutes    Seconds    
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              02/06/15         16         34         30
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              03/06/15          7         18         10
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              03/06/15         16         36         36
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              03/06/15         16         43         33
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              04/06/15          7          6         44
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              04/06/15         16         59         30
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              04/06/15         17          6         22
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              05/06/15          7          9         10
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              05/06/15         16         39         45
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              05/06/15         16         46         42
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              06/06/15          6         59         58
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              06/06/15         16         45         12
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              06/06/15         16         52          8
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              07/06/15          7         15         27
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              07/06/15         16         46         17
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              07/06/15         16         53         14
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              08/06/15          7         16         17
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              08/06/15         16         40          4
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              08/06/15         16         47          1
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              09/06/15          6         39         45
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              09/06/15         16         40          1
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              09/06/15         16         46         58
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              10/06/15          7         12         14
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              10/06/15         16         39         55
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              10/06/15         16         46         51
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              11/06/15          7         19         59
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              11/06/15         16         48         25
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              11/06/15         16         55         21
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              12/06/15          6         58          3
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              12/06/15         16         46         21
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              12/06/15         16         53         17
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              13/06/15          6         56          7
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              13/06/15         16         42         52
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              13/06/15         16         49         48
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              14/06/15          7          2         36
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              14/06/15         16         54          5
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              14/06/15         17          1          2
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              15/06/15          7          3         45
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              15/06/15         16         51         43
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              15/06/15         16         58         40
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              16/06/15          7          1         23
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              16/06/15         16         52         54
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              16/06/15         16         59         49
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              17/06/15          6         52         33
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              17/06/15         16         54         11
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              17/06/15         17          1          7
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              18/06/15          6         33         42
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              18/06/15         17          2         26
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              18/06/15         17          9         20
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              19/06/15          6         41         55
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              19/06/15         17         22         52
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              19/06/15         17         29         47
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              20/06/15          6         41         50
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              20/06/15         16         55         32
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              20/06/15         17          2         28
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              21/06/15          6         44         43
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              21/06/15         17          5         22
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              21/06/15         17         12         18
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              22/06/15          5         43         47
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              22/06/15         17          0         56
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              22/06/15         17          7         52
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              23/06/15          6         30          6
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              23/06/15         17          3          0
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              23/06/15         17          9         55
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              24/06/15          6         32         21
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              24/06/15         17         10         11
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              24/06/15         17         13         26
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              24/06/15         17         19         54
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              24/06/15         17         24         33
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              25/06/15          6         57          4
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              25/06/15         17         11         26
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              25/06/15         17         18         22
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              26/06/15          6         40         54
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              26/06/15         17         11         24
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              26/06/15         17         18         22
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              27/06/15          6         30         33
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              27/06/15         17         39         27
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              27/06/15         17         46         26
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              28/06/15          6         18          3
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              28/06/15         17         35         58
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              28/06/15         17         42         41
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              28/06/15         18         10          9
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              28/06/15         18         11         19
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              29/06/15          5         52          1
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              29/06/15          6         22         46
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              29/06/15          6         29         41
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              29/06/15          6         40         45
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              29/06/15         17          6         19
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              29/06/15         17         13         15
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              30/06/15          5         54         55
                                                   [Incoming information ]                       Waiting for DC start conditions (39)                                       DC Side             30/06/15          6         53         59
                                                   [Outgoing information ]                       Waiting for DC start conditions (39)                                       DC Side             30/06/15          6         54          2
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              30/06/15         17         10         42
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              30/06/15         17         17         37
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              01/07/15          5         28         48
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              01/07/15         17         16         25
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              01/07/15         17         23         20
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              02/07/15          6         25         23
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              02/07/15         17         14          3
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              02/07/15         17         20         58
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              03/07/15          6         22         41
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              03/07/15         17         13         13
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              03/07/15         17         20          7
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              04/07/15          6         21         50
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              04/07/15          6         24          8
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              04/07/15          6         35         10
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              04/07/15         17         14         34
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              04/07/15         17         21         30
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              05/07/15          6         13          9
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              05/07/15         17         37         50
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              05/07/15         17         44         48
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              06/07/15          6          5         59
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              06/07/15         17         28         30
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              06/07/15         17         35         28
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              06/07/15         17         46         33
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              06/07/15         18         43         43
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              06/07/15         22         58         32
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              06/07/15         23          0         49
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              07/07/15          5         57         28
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              07/07/15         17         20         16
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              07/07/15         17         27          9
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              08/07/15          4         37         27
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              08/07/15          5         13          2
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              08/07/15          5         17         22
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              08/07/15          5         49         16
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              08/07/15          5         56         12
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              08/07/15          6         17         22
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              08/07/15         17         13         29
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              08/07/15         17         20         25
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              09/07/15          4          0         16
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              09/07/15          4         59         55
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              09/07/15          5          6         47
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              09/07/15          6         28         51
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              09/07/15         17         50         27
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              09/07/15         17         57         19
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              10/07/15          5         38         14
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              10/07/15          5         51          6
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              10/07/15          6          2          9
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              10/07/15         17         38          9
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              10/07/15         17         45          0
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              11/07/15          5         56         13
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              11/07/15          6          0         35
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              11/07/15          6         11         39
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              11/07/15         17         20         46
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              11/07/15         17         27         40
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              12/07/15          6          9         18
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              12/07/15         17         21         24
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              12/07/15         17         28          3
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              12/07/15         17         47         10
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              12/07/15         17         48         20
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              13/07/15          5         19          8
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              13/07/15          5         22         27
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              13/07/15          5         53         52
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              13/07/15         17         44         19
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              13/07/15         17         51         16
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              14/07/15          6          2         31
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              14/07/15         18         32         28
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              14/07/15         18         34         31
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              14/07/15         18         34         41
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              14/07/15         18         36         40
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              14/07/15         18         54         47
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              14/07/15         18         58          1
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              14/07/15         19         25         32
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              14/07/15         19         27         51
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              15/07/15          6         18          5
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              15/07/15         17         24         57
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              15/07/15         17         31         55
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              16/07/15          6          3         29
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              16/07/15         17         56         25
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              16/07/15         18          3         22
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              17/07/15          6          4         36
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              17/07/15         17         40         39
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              17/07/15         17         47         33
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              18/07/15          5         58         53
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              18/07/15         18         38         35
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              18/07/15         18         45         32
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              19/07/15          5         55         51
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              19/07/15         17         37         27
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              19/07/15         17         44         20
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              20/07/15          5         55         34
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              20/07/15         17         33         14
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              20/07/15         17         40         11
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              21/07/15          5         41         29
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              21/07/15         17         36          1
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              21/07/15         17         42         58
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              22/07/15          5         44          3
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              22/07/15         17         38         40
                                                   [Outgoing information ]                       Self-diagnosis (64)                                                        Device              22/07/15         17         41         51
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              22/07/15         17         43          7
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              22/07/15         17         47         45
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              23/07/15          4         58         37
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              23/07/15         18         34          7
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              23/07/15         18         41          5
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              24/07/15          5         30         56
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              24/07/15         17         47         35
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              24/07/15         17         54         31
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              25/07/15          5         45         24
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              25/07/15         17         53         44
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              25/07/15         18          0         41
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              26/07/15          5         31         28
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              26/07/15         18          3         46
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              26/07/15         18         10         42
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              27/07/15          5         31          2
                                                   [note]                                        Time adjusted / old time (10108)                                           Device              27/07/15          6         47         53
                                                   [note]                                        Time adjusted / new time (10109)                                           Device              16/09/26         19         56         28
                                                   [note]                                        Parameter "Set user password" set successfully (10104)                     User Rights         16/09/26         19         57          9
                                                   [note]                                        Parameter "Set installer password" set successfully (10104)                User Rights         16/09/26         19         57         53
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              17/09/26          7         17         50
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              17/09/26          7         24         44
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              17/09/26         18         45         21
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              18/09/26          6         58         32
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              18/09/26          7          5         25
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              18/09/26         18          5         42
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              18/09/26         18         43         54
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              18/09/26         18         54         56
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              19/09/26          7         15         27
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              19/09/26          7         22         25
                                                   [note]                                        Restart diagnosis system (10010)                                           Device Components   19/09/26         11          1         32
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              19/09/26         11          5         16
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              19/09/26         11         12          6
                                                   [note]                                        Restart diagnosis system (10010)                                           Device Components   21/09/26         12         21         17
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              21/09/26         12         25         25
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              21/09/26         12         32         14
                                                   [Outgoing information ]                       Interference device (64)                                                   Device              21/09/26         18         28         12
                                                   [Incoming warning]                            Self-diagnosis (64)                                                        Device              22/09/26          7          7         20
[Fault! Please contact installer.]                 [Incoming error]                              Interference device (64)                                                   Device              22/09/26          7         14         13
